date,kospi,fx,cds,spread,kospi_6m_avg,kospi_gap_pct,fx_6m_avg,fx_gap_pct
2025-11-11,4106.40,1463.30,22,40.5,3180.90,29.10,1389.58,5.31
2025-11-12,4150.40,1466.40,22,40.8,3180.90,30.48,1389.58,5.53
2025-11-14,4011.60,1457.50,22,42.1,3180.90,26.12,1389.58,4.89
2025-11-17,4089.30,1458.10,22,42.8,3180.90,28.56,1389.58,4.93
2025-11-18,3953.60,1465.50,22,43.7,3180.90,24.29,1389.58,5.46
2025-11-19,3929.50,1465.50,23,43.9,3180.90,23.53,1389.58,5.46
2025-11-20,4004.90,1468.30,24,43.2,3180.90,25.90,1389.58,5.66
2025-11-21,3853.30,1475.80,24,43.6,3180.90,21.14,1389.58,6.20
2025-11-24,3846.10,1477.00,24,43.4,3180.90,20.91,1389.58,6.29
2025-11-25,3857.80,1472.40,23,43.2,3180.90,21.28,1389.58,5.96
2025-11-26,3960.90,1465.70,23,43.3,3180.90,24.52,1389.58,5.48
2025-11-27,3986.90,1464.70,23,43.3,3180.90,25.34,1389.58,5.41
2025-11-28,3926.60,1470.80,23,43.7,3180.90,23.44,1389.58,5.84
2025-12-01,3920.40,1469.90,23,43.6,3400.04,15.30,1400.56,4.95
2025-12-02,3994.90,1468.60,23,44.1,3400.04,17.50,1400.56,4.86
2025-12-03,4036.30,1468.00,23,44.3,3400.04,18.71,1400.56,4.81
2025-12-04,4028.50,1473.70,22,44.9,3400.04,18.48,1400.56,5.22
2025-12-05,4100.10,1469.00,22,45.9,3400.04,20.59,1400.56,4.89
2025-12-08,4154.90,1466.70,22,45.8,3400.04,22.20,1400.56,4.72
2025-12-09,4143.60,1472.20,22,46.1,3400.04,21.87,1400.56,5.11
2025-12-10,4135.00,1470.50,22,47.9,3400.04,21.62,1400.56,4.99
2025-12-11,4110.60,1472.90,23,48.4,3400.04,20.90,1400.56,5.16
2025-12-12,4167.20,1473.80,22,48.9,3400.04,22.56,1400.56,5.23
2025-12-15,4090.60,1471.20,22,49.9,3400.04,20.31,1400.56,5.04
2025-12-16,3999.10,1477.10,22,50.8,3400.04,17.62,1400.56,5.46
2025-12-17,4056.40,1479.70,22,51.1,3400.04,19.30,1400.56,5.65
2025-12-18,3994.50,1478.30,22,51.7,3400.04,17.48,1400.56,5.55
2025-12-19,4020.60,1477.20,22,51.3,3400.04,18.25,1400.56,5.47
2025-12-22,4105.90,1479.90,22,51.4,3400.04,20.76,1400.56,5.66
2025-12-23,4117.30,1483.90,22,53.7,3400.04,21.10,1400.56,5.95
2025-12-24,4108.60,1450.60,22,53.6,3400.04,20.84,1400.56,3.57
2025-12-26,4129.70,1442.60,22,53.1,3400.04,21.46,1400.56,3.00
2025-12-29,4220.60,1431.10,22,53.1,3400.04,24.13,1400.56,2.18
2025-12-30,4214.20,1441.30,22,52.4,3400.04,23.95,1400.56,2.91
2025-12-31,4214.20,1441.30,22,52.3,3400.04,23.95,1400.56,2.91
2026-01-02,4309.60,1442.80,22,52.4,3588.77,20.09,1417.40,1.79
2026-01-05,4457.50,1444.00,22,52.4,3588.77,24.21,1417.40,1.88
2026-01-06,4525.50,1445.20,22,51.2,3588.77,26.10,1417.40,1.96
2026-01-07,4551.10,1446.30,22,51.3,3588.77,26.82,1417.40,2.04
2026-01-08,4552.40,1450.50,22,51.6,3588.77,26.85,1417.40,2.34
2026-01-09,4586.30,1458.00,22,50.3,3588.77,27.80,1417.40,2.86
2026-01-12,4624.80,1468.60,21,48.9,3588.77,28.87,1417.40,3.61
2026-01-13,4692.60,1474.10,21,48.3,3588.77,30.76,1417.40,4.00
2026-01-14,4723.10,1477.80,21,48.5,3588.77,31.61,1417.40,4.26
2026-01-15,4797.60,1470.90,21,47.5,3588.77,33.68,1417.40,3.77
2026-01-16,4840.70,1473.70,21,48.0,3588.77,34.88,1417.40,3.97
2026-01-19,4904.70,1473.80,21,46.9,3588.77,36.67,1417.40,3.98
2026-01-20,4885.80,1478.70,21,46.2,3588.77,36.14,1417.40,4.33
2026-01-21,4909.90,1471.30,21,48.6,3588.77,36.81,1417.40,3.80
2026-01-22,4952.50,1469.70,21,50.6,3588.77,38.00,1417.40,3.69
2026-01-23,4990.10,1465.60,21,50.7,3588.77,39.05,1417.40,3.40
2026-01-26,4949.60,1441.10,21,51.5,3588.77,37.92,1417.40,1.67
2026-01-27,5084.90,1445.80,21,51.3,3588.77,41.69,1417.40,2.00
2026-01-28,5170.80,1422.00,21,52.2,3588.77,44.08,1417.40,0.32
2026-01-29,5221.30,1426.60,21,52.0,3588.77,45.49,1417.40,0.65
2026-01-30,5224.40,1439.60,22,52.0,3588.77,45.58,1417.40,1.57
2026-02-02,4949.70,1463.90,22,51.6,3877.74,27.64,1431.71,2.25
2026-02-03,5288.10,1446.50,21,51.9,3877.74,36.37,1431.71,1.03
2026-02-04,5371.10,1450.70,21,51.9,3877.74,38.51,1431.71,1.33
2026-02-05,5163.60,1468.00,21,52.0,3877.74,33.16,1431.71,2.53
2026-02-06,5089.10,1468.90,21,52.2,3877.74,31.24,1431.71,2.60
2026-02-09,5298.00,1461.30,22,52.0,3877.74,36.63,1431.71,2.07
2026-02-10,5301.70,1459.00,22,53.5,3877.74,36.72,1431.71,1.91
2026-02-11,5354.50,1450.90,22,54.6,3877.74,38.08,1431.71,1.34
2026-02-12,5522.30,1441.80,22,56.2,3877.74,42.41,1431.71,0.70
2026-02-13,5507.00,1445.00,22,56.3,3877.74,42.02,1431.71,0.93
2026-02-19,5677.30,1446.00,22,55.7,3877.74,46.41,1431.71,1.00
2026-02-20,5808.50,1446.50,23,57.5,3877.74,49.79,1431.71,1.03
2026-02-23,5846.10,1440.40,22,57.1,3877.74,50.76,1431.71,0.61
2026-02-24,5969.60,1442.40,23,57.2,3877.74,53.95,1431.71,0.75
2026-02-25,6083.90,1429.80,23,58.1,3877.74,56.89,1431.71,-0.13
2026-02-26,6307.30,1426.20,23,59.1,3877.74,62.65,1431.71,-0.39
2026-02-27,6244.10,1438.40,24,59.6,3877.74,61.02,1431.71,0.47
2026-03-03,5791.90,1465.90,25,58.9,4236.89,36.70,1441.15,1.72
2026-03-04,5093.50,1476.60,26,57.7,4236.89,20.22,1441.15,2.46
2026-03-05,5583.90,1468.30,27,58.8,4236.89,31.79,1441.15,1.88
2026-03-06,5584.90,1475.70,25,58.8,4236.89,31.82,1441.15,2.40
2026-03-09,5251.90,1494.70,26,57.7,4236.89,23.96,1441.15,3.72
2026-03-10,5532.60,1469.30,28,59.1,4236.89,30.58,1441.15,1.95
2026-03-11,5610.00,1466.20,27,59.2,4236.89,32.41,1441.15,1.74
2026-03-12,5583.30,1480.80,27,59.5,4236.89,31.78,1441.15,2.75
2026-03-13,5487.20,1493.40,28,58.1,4236.89,29.51,1441.15,3.63
2026-03-16,5549.90,1497.60,29,58.7,4236.89,30.99,1441.15,3.92
2026-03-17,5640.50,1492.50,29,58.2,4236.89,33.13,1441.15,3.56
2026-03-18,5925.00,1483.10,29,59.4,4236.89,39.84,1441.15,2.91
2026-03-19,5763.20,1501.30,28,58.6,4236.89,36.02,1441.15,4.17
2026-03-20,5781.20,1500.20,30,58.1,4236.89,36.45,1441.15,4.10
2026-03-23,5405.80,1517.60,34,58.0,4236.89,27.59,1441.15,5.30
2026-03-24,5553.90,1495.20,34,59.8,4236.89,31.08,1441.15,3.75
2026-03-25,5642.20,1499.70,35,60.0,4236.89,33.17,1441.15,4.06
2026-03-26,5460.50,1507.00,33,60.4,4236.89,28.88,1441.15,4.57
2026-03-27,5438.90,1508.90,35,60.0,4236.89,28.37,1441.15,4.70
2026-03-30,5277.30,1515.70,36,61.5,4236.89,24.56,1441.15,5.17
2026-03-31,5052.50,1530.10,36,61.4,4236.89,19.25,1441.15,6.17
2026-04-01,5478.70,1501.30,35,64.1,4630.88,18.31,1459.35,2.87
2026-04-02,5234.10,1519.70,34,63.7,4630.88,13.03,1459.35,4.14
2026-04-03,5377.30,1505.20,34,64.5,4630.88,16.12,1459.35,3.14
2026-04-06,5450.30,1506.30,35,64.9,4630.88,17.69,1459.35,3.22
2026-04-07,5494.80,1504.20,35,65.6,4630.88,18.66,1459.35,3.07
2026-04-08,5872.30,1470.60,34,65.8,4630.88,26.81,1459.35,0.77
2026-04-09,5778.00,1482.50,30,66.1,4630.88,24.77,1459.35,1.59
2026-04-10,5858.90,1482.50,30,65.8,4630.88,26.52,1459.35,1.59
2026-04-13,5808.60,1489.30,30,66.1,4630.88,25.43,1459.35,2.05
2026-04-14,5967.80,1481.20,31,66.6,4630.88,28.87,1459.35,1.50
2026-04-15,6091.40,1474.20,30,66.7,4630.88,31.54,1459.35,1.02
2026-04-16,6226.10,1474.60,30,66.5,4630.88,34.45,1459.35,1.05
2026-04-17,6191.90,1483.50,30,66.6,4630.88,33.71,1459.35,1.66
2026-04-20,6219.10,1477.20,29,66.8,4630.88,34.30,1459.35,1.22
2026-04-21,6388.50,1468.50,29,66.4,4630.88,37.95,1459.35,0.63
2026-04-22,6417.90,1476.00,29,66.3,4630.88,38.59,1459.35,1.14
2026-04-23,6475.80,1481.00,29,64.9,4630.88,39.84,1459.35,1.48
2026-04-24,6475.60,1484.50,29,64.9,4630.88,39.84,1459.35,1.72
2026-04-27,6615.00,1472.50,29,65.5,4630.88,42.85,1459.35,0.90
2026-04-28,6641.00,1473.60,29,65.3,4630.88,43.41,1459.35,0.98
2026-04-29,6690.90,1479.00,29,66.0,4630.88,44.48,1459.35,1.35
2026-04-30,6598.90,1483.30,28,65.3,4630.88,42.50,1459.35,1.64
2026-05-04,6937.00,1462.80,29,65.3,5010.18,38.46,1469.05,-0.43
2026-05-06,7384.60,1455.10,28,65.4,5010.18,47.39,1469.05,-0.95
2026-05-07,7490.10,1454.00,28,65.3,5010.18,49.50,1469.05,-1.02
2026-05-08,7498.00,1471.70,26,64.9,5010.18,49.66,1469.05,0.18
2026-05-11,7822.20,1472.40,25,64.7,5010.18,56.13,1469.05,0.23
2026-05-12,7643.20,1489.90,24,63.7,5010.18,52.55,1469.05,1.42
2026-05-13,7844.00,1490.60,24,63.8,5010.18,56.56,1469.05,1.47
2026-05-14,7981.40,1491.00,24,63.0,5010.18,59.30,1469.05,1.49
2026-05-15,7493.20,1500.80,24,62.5,5010.18,49.56,1469.05,2.16
2026-05-18,7516.00,1500.30,24,62.4,5010.18,50.01,1469.05,2.13
2026-05-19,7271.70,1507.80,24,62.6,5010.18,45.14,1469.05,2.64
2026-05-20,7209.00,1506.80,24,62.6,5010.18,43.89,1469.05,2.57
2026-05-21,7815.60,1506.10,24,62.8,5010.18,55.99,1469.05,2.52
2026-05-22,7847.70,1517.20,23,62.5,5010.18,56.64,1469.05,3.28
2026-05-26,8047.50,1504.30,22,63.1,5010.18,60.62,1469.05,2.40
2026-05-27,8228.70,1501.20,22,62.5,5010.18,64.24,1469.05,2.19
2026-05-28,8185.30,1502.80,21,61.8,5010.18,63.37,1469.05,2.30
2026-05-29,8476.20,1507.90,22,62.2,5010.18,69.18,1469.05,2.64
2026-06-01,8788.40,1504.30,22,62.0,5569.05,57.81,1473.76,2.07
2026-06-02,8801.50,1516.40,22,62.4,5569.05,58.04,1473.76,2.89
2026-06-04,8639.40,1529.70,23,62.2,5569.05,55.13,1473.76,3.80
2026-06-05,8160.60,1539.10,23,61.9,5569.05,46.53,1473.76,4.43
2026-06-08,7484.40,1535.00,23,62.5,5569.05,34.39,1473.76,4.16
2026-06-09,8096.90,1512.10,24,63.6,5569.05,45.39,1473.76,2.60
2026-06-10,7730.80,1524.20,23,61.8,5569.05,38.82,1473.76,3.42
2026-06-11,7764.00,1528.90,23,61.1,5569.05,39.41,1473.76,3.74
2026-06-12,8123.60,1519.80,23,62.5,5569.05,45.87,1473.76,3.12
2026-06-15,8546.00,1511.10,22,62.9,5569.05,53.46,1473.76,2.53
2026-06-16,8726.60,1511.60,22,63.1,5569.05,56.70,1473.76,2.57
2026-06-17,8864.20,1513.40,22,63.5,5569.05,59.17,1473.76,2.69
2026-06-18,9063.80,1527.10,22,63.1,5569.05,62.75,1473.76,3.62
2026-06-19,9052.40,1527.00,22,63.5,5569.05,62.55,1473.76,3.61
2026-06-22,9114.60,1537.00,22,63.2,5569.05,63.67,1473.76,4.29
2026-06-23,8203.80,1539.10,22,64.7,5569.05,47.31,1473.76,4.43
2026-06-24,8471.00,1541.80,23,65.6,5569.05,52.11,1473.76,4.62
2026-06-25,8930.30,1542.70,23,64.6,5569.05,60.36,1473.76,4.68
2026-06-26,8411.20,1532.00,22,65.8,5569.05,51.03,1473.76,3.95
2026-06-29,8394.70,1545.20,23,66.3,5569.05,50.74,1473.76,4.85
2026-06-30,8476.50,1549.40,22,67.2,5569.05,52.21,1473.76,5.13
2026-07-01,8303.40,1554.90,22,67.5,6346.97,30.82,1484.60,4.74
2026-07-02,7648.10,1555.80,22,68.4,6346.97,20.50,1484.60,4.80
2026-07-03,8088.30,1525.60,22,68.5,6346.97,27.44,1484.60,2.76
2026-07-06,8051.30,1531.20,22,68.3,6346.97,26.85,1484.60,3.14
2026-07-07,7656.30,1528.20,22,69.2,6346.97,20.63,1484.60,2.94
2026-07-08,7246.80,1498.50,22,69.8,6346.97,14.18,1484.60,0.94
2026-07-09,7291.90,1506.10,22,70.0,6346.97,14.89,1484.60,1.45
2026-07-10,7475.90,1501.40,22,69.8,6346.97,17.79,1484.60,1.13
2026-07-13,6806.90,1503.40,22,69.7,6346.97,7.25,1484.60,1.27
2026-07-14,6856.80,1493.00,22,69.5,6346.97,8.03,1484.60,0.57
2026-07-15,7284.40,1484.70,22,69.7,6346.97,14.77,1484.60,0.01
2026-07-16,6820.60,1480.40,22,69.6,6346.97,7.46,1484.60,-0.28
2026-07-20,6516.30,1478.40,23,69.5,6346.97,2.67,1484.60,-0.42
2026-07-21,6748.00,1473.40,23,70.4,6346.97,6.32,1484.60,-0.75
2026-07-22,6797.70,1480.10,23,69.1,6346.97,7.10,1484.60,-0.30
2026-07-23,7096.90,1466.80,22,69.2,6346.97,11.82,1484.60,-1.20
2026-07-24,6690.60,1466.60,23,69.4,6346.97,5.41,1484.60,-1.21
2026-07-27,6755.80,1468.50,23,71.1,6346.97,6.44,1484.60,-1.08
2026-07-28,6023.70,1462.50,23,71.6,6346.97,-5.09,1484.60,-1.49
2026-07-29,5663.20,1446.70,23,71.2,6346.97,-10.77,1484.60,-2.55
2026-07-30,5593.60,1437.40,24,71.0,6346.97,-11.87,1484.60,-3.18
2026-07-31,6595.50,1424.00,24,72.0,6346.97,3.92,1484.60,-4.08
2026-08-03,6257.50,1429.80,23,72.0,6733.00,-7.06,1490.36,-4.06
2026-08-04,6359.00,1432.50,23,71.8,6733.00,-5.55,1490.36,-3.88
2026-08-05,6598.30,1424.50,23,72.3,6733.00,-2.00,1490.36,-4.42
2026-08-06,6296.40,1423.80,22,70.3,6733.00,-6.48,1490.36,-4.47
2026-08-07,6258.80,1416.10,22,70.2,6733.00,-7.04,1490.36,-4.98
2026-08-10,6299.70,1418.40,23,69.8,6733.00,-6.44,1490.36,-4.83
2026-08-11,6345.50,1416.00,23,69.6,6733.00,-5.76,1490.36,-4.99
2026-08-12,6579.00,1415.70,23,70.5,6733.00,-2.29,1490.36,-5.01
2026-08-13,6813.30,1419.40,22,70.7,6733.00,1.19,1490.36,-4.76
2026-08-14,6977.90,1418.30,22,69.6,6733.00,3.64,1490.36,-4.83
2026-08-18,6869.80,1411.80,22,69.5,6733.00,2.03,1490.36,-5.27
2026-08-19,6471.20,1397.70,22,69.9,6733.00,-3.89,1490.36,-6.22
2026-08-20,6852.60,1392.60,22,69.3,6733.00,1.78,1490.36,-6.56
2026-08-21,6913.00,1386.50,22,68.8,6733.00,2.67,1490.36,-6.97
2026-08-24,6697.00,1382.40,22,68.4,6733.00,-0.53,1490.36,-7.24
2026-08-25,6742.70,1386.10,22,68.6,6733.00,0.14,1490.36,-7.00
2026-08-26,6808.20,1384.80,22,68.4,6733.00,1.12,1490.36,-7.08
2026-08-27,6912.40,1380.90,22,69.3,6733.00,2.66,1490.36,-7.34
2026-08-28,6788.90,1372.50,21,68.8,6733.00,0.83,1490.36,-7.91
2026-08-31,6820.00,1368.60,22,67.8,6733.00,1.29,1490.36,-8.17
2026-09-01,6835.80,1370.40,22,67.1,6875.58,-0.58,1482.15,-7.54
2026-09-02,6562.70,1368.70,22,67.0,6875.58,-4.55,1482.15,-7.65
2026-09-03,6579.50,1359.30,22,67.9,6875.58,-4.31,1482.15,-8.29
2026-09-04,6687.20,1350.40,21,68.3,6875.58,-2.74,1482.15,-8.89
2026-09-07,6995.40,1340.50,21,67.5,6875.58,1.74,1482.15,-9.56
2026-09-08,6954.50,1345.60,21,67.4,6875.58,1.15,1482.15,-9.21
2026-09-09,7051.60,1336.10,21,67.1,6875.58,2.56,1482.15,-9.85
2026-09-10,7033.90,1339.20,21,67.0,6875.58,2.30,1482.15,-9.64
2026-09-11,6909.90,1345.90,21,67.4,6875.58,0.50,1482.15,-9.19
2026-09-14,6684.40,1347.30,21,66.5,6875.58,-2.78,1482.15,-9.10
2026-09-15,6627.30,1359.40,21,65.9,6875.58,-3.61,1482.15,-8.28
2026-09-16,6718.00,1368.60,21,66.3,6875.58,-2.29,1482.15,-7.66
2026-09-17,6715.40,1382.20,21,66.3,6875.58,-2.33,1482.15,-6.74
2026-09-18,6894.20,1383.30,21,67.1,6875.58,0.27,1482.15,-6.67
2026-09-21,7007.70,1381.00,21,66.8,6875.58,1.92,1482.15,-6.82
2026-09-22,7017.90,1358.20,23,67.3,6875.58,2.07,1482.15,-8.36
